Date,AABA_Close,AABA_Volume,AAPL_Close,AAPL_Volume,AMZN_Close,AMZN_Volume,AXP_Close,AXP_Volume,BA_Close,BA_Volume,CAT_Close,CAT_Volume,CSCO_Close,CSCO_Volume,GE_Close,GE_Volume,GOOGL_Close,GOOGL_Volume,IBM_Close,IBM_Volume,MSFT_Close,MSFT_Volume,XOM_Close,XOM_Volume
24/03/2006,31.77,17835583,8.57,268055312,35.47,3682196,53.18,2686400,78.73,2947500,75.5,4321200,21.36,34070436,33.95,14482600,183.08,15182162,83.36,4198800,27.01,69163099,61.17,15455400
27/03/2006,31.45,14862989,8.5,277211795,35.25,3709692,53.36,3811900,78.39,3140100,75.38,2579100,21.69,53095362,33.79,15118000,185.03,7026402,83.08,3910100,27.01,59910619,61.29,11839700
28/03/2006,32.39,25983840,8.39,342609232,35.69,5727286,52.57,4858300,77.51,2902200,74.87,3726800,21.33,54354834,33.6,22907700,188.79,8952532,82.43,4508800,26.9,58520542,60.95,20227300
29/03/2006,32.56,25510222,8.9,586873056,36.32,7199118,52.5,5282100,79.18,4044400,73.67,6588100,21.57,58306138,33.93,25736600,197.69,19345086,83.13,4633800,27.02,53732283,61.28,19175200
30/03/2006,32.42,14314539,8.96,347752734,36.67,4049201,52.13,6197400,78.42,3004100,72.4,5283600,21.97,54953862,34.65,43659900,194.41,14723626,83.2,4467000,27.23,54612426,61.12,15769100
31/03/2006,32.26,12666967,8.96,203795606,36.53,2658059,52.55,5182300,77.93,2294800,71.81,4316800,21.67,54840311,34.78,37386800,195.19,36514857,82.47,5862000,27.21,62127618,60.86,19310300
03/04/2006,31.89,14889713,8.95,204050861,36.14,5053955,52.43,4105800,78.01,3303500,73.5,5885200,21.59,46696146,34.69,22345200,195.04,8129930,83.06,4121600,27.56,57609983,61.03,16698100
04/04/2006,32.1,16265347,8.74,233062347,36.77,3717817,53.23,2896500,78.6,2601000,75.3,4606100,21.56,43118580,34.7,21563800,202.37,15725137,83.45,3856200,27.64,45473353,61.75,14878600
05/04/2006,32.11,11991350,9.6,558735429,37.34,5560520,52.9,4224200,79.11,3085800,75.8,4758400,21.69,38753107,34.42,19544900,204.2,13454976,84.17,5523900,27.74,41554663,62.16,15789300
06/04/2006,32.79,21576285,10.18,666021972,38.51,9294509,52.27,4898900,79.82,2910700,75.65,3679300,21.18,71011604,34.51,20222500,205.8,8599983,83.81,4944100,27.56,51885792,62.09,15409100
07/04/2006,32.27,12980359,9.97,386345799,37.09,5720387,51.7,4555000,79.57,2710000,74.92,4262900,20.81,44278213,34.03,23691900,203.28,7027980,82.48,5338300,27.25,47256778,61.33,16138900
10/04/2006,32.55,9633654,9.81,226013844,36.61,4748570,51.85,2273600,80.79,2810700,75.45,4040400,20.99,31159183,33.92,22954500,208.4,9325308,82.1,3631300,27.29,39464171,61.94,12963700
11/04/2006,31.39,22109884,9.71,234875172,36.06,6605605,51.25,3458200,80.57,2748100,76.66,5325200,21.03,45604049,34.05,22965700,205.03,11112419,81.16,5959700,27.13,42953483,62,14726500
12/04/2006,31.1,14928168,9.53,185108441,36.13,2855821,51.19,2333700,83.21,6519900,77.84,6412900,21.02,30589297,34.46,26222000,204.68,6021169,80.75,3905700,27.2,32183970,61.46,14118900
13/04/2006,31.13,15610447,9.5,183726809,36.62,3715110,51.21,2534700,82.93,3230700,76.94,4209000,21.18,38600938,33.89,37669700,201.28,6554861,81.98,4799700,27.07,28170249,61.56,11561100
17/04/2006,30.97,18242998,9.26,180579238,35.27,4442242,51,4037300,82.35,3318000,76.45,5469400,20.86,34077838,33.29,35390600,203.61,8261422,81.64,4634200,26.84,35796327,62.05,11568700
18/04/2006,31.3,38756357,9.46,198762067,36.28,4595703,52.3,5551200,83.3,4340700,78.91,7702500,21.47,50520498,33.87,33345400,202.32,8154780,83.31,7919700,27.22,56276047,63.54,22318100
19/04/2006,33.54,77263961,9.38,273009513,36.89,4281987,51.87,3198000,84.96,3360600,78.97,4648100,21.26,29185497,33.89,24626400,205.46,6786151,81.86,10555200,27.03,45111328,64.3,20923000
20/04/2006,33.37,23486989,9.66,416848656,36.34,5387529,52.44,3651300,85.5,4445900,77.97,3850300,21.03,36849556,34.12,25390900,207.71,12458412,82.02,6237200,27.03,46044666,63.92,23155000
21/04/2006,32.89,25219814,9.58,197305073,36.03,4423517,52.25,7002500,86.46,4203000,77.87,6891700,20.68,43420470,33.97,29243100,218.77,22559250,81.66,6117400,27.15,58528503,65,21767900
24/04/2006,33.01,15444364,9.39,176786477,35.79,3088138,51.78,6387700,86.1,3624300,77.38,11226000,20.29,48507051,33.93,16405300,220.47,8840100,82.11,6604100,27.11,42319297,64.41,16363100
25/04/2006,31.99,22363153,9.45,132274121,35.55,12818222,51.31,4538500,85.11,4649400,74.93,7537200,20.47,46111249,33.97,22714700,213.79,9569567,82.67,6857400,27.11,49222438,63.95,21781900
26/04/2006,33,24426349,9.74,177740101,35.79,11072021,51.9,5061100,84.91,6190800,75.95,4613000,20.73,47199770,34.13,23057700,213.2,7282287,83.35,6649000,27.1,39194018,63.1,23215100
27/04/2006,33.2,19639200,9.91,211504636,35.74,5935143,53.7,9230100,84.1,3906500,75.06,6142000,20.98,46861031,34.43,25278900,210.23,8359256,83.88,8174300,27.25,100327309,62.42,27314900
28/04/2006,32.78,13317439,10.06,190039059,35.21,3493328,53.81,6648500,83.45,3863800,75.74,4432600,20.95,42943151,34.59,24830300,209.18,7425666,82.34,8201800,24.15,591078581,63.08,20652600
01/05/2006,32.08,19753189,9.94,187648454,34.59,7073876,52.81,6330100,83.86,3928200,75.63,4253100,20.96,45707258,34.39,17807700,199.65,10367637,82.23,6011400,24.29,175012523,63.42,19772900
02/05/2006,31.85,16282213,10.23,192989167,34.38,5857603,52.53,4540500,85.33,3012300,77.48,3857500,21.39,46478844,34.48,16449500,197.6,13108333,82.42,4337000,24.01,190561170,64.67,18964600
03/05/2006,32.17,23298008,10.16,171823547,33.96,7586980,52.38,4844900,85.87,3040800,78.1,3639700,21.49,34848983,34.4,22187400,197.28,8075850,82.7,5721100,23.17,211567582,63.77,23107700
04/05/2006,32.19,10405776,10.16,215121025,34.47,5997905,52.75,4708000,86.64,3319700,78.81,3640800,21.86,49847112,34.8,21850000,197.57,4653255,82.43,3966900,23.44,171268148,63.31,23189500
05/05/2006,32.66,14689303,10.27,140991494,35.04,5741843,53.75,5817900,88.47,3349100,79.98,6022700,21.75,50528791,35.16,26062100,197.35,6069528,83.28,4504700,23.8,131607958,64,14158700
08/05/2006,32.87,18196950,10.27,148733466,34.69,4237741,53.6,3875500,87.59,3334800,79.9,2725300,21.76,47327723,35,16377400,197.59,5129461,82.89,3913300,23.73,80697460,63.71,16580400
09/05/2006,32.49,13400208,10.15,132929601,34.84,5485645,53.57,3794700,87.99,2231900,81.14,2969300,21.68,79610058,35,16750500,204.6,9143664,83.23,4072800,23.62,75996747,63.94,14030600
10/05/2006,32.09,13811590,10.09,116871398,34.16,3301663,53.62,3788300,88.94,3784500,80.97,3969300,20.75,92992317,34.7,21285200,201.69,6211308,82.9,3430700,23.77,77650902,63.88,15402400
11/05/2006,30.99,24278733,9.74,203225876,33.53,7695946,52.71,5587900,88.21,2652900,79.62,4367800,20.05,84844588,34.51,22788700,193.69,8898884,82.46,5274500,23.22,92925377,63.46,18024900
12/05/2006,30.81,16788087,9.67,160487649,32.73,4875410,52.89,6944600,87.01,2932300,77.81,4548800,20.34,71810182,34.28,22758400,187.25,10156524,82.39,5685700,23.17,83136212,62.24,19201500
15/05/2006,31.03,13360555,9.68,132447357,32.78,4310774,53.13,5496500,85.86,4171300,77.47,4918800,20.56,53759436,34.56,23050000,188.29,8594484,82.89,5778500,23.15,70107733,62,19519400
16/05/2006,30.97,15335810,9.28,234296020,32.76,3883938,52.98,2821000,86.4,3057000,77.34,3756300,20.21,55091467,34.79,23395100,185.84,5317198,82.16,4456300,23.01,81868733,61.96,15832000
17/05/2006,30.11,39865162,9.32,188588022,31.61,6831048,52,8041400,83.77,5267100,75.91,6110900,20.18,60262069,34.42,25529100,187.44,10664908,81.27,5936400,22.73,98603006,60.18,26918200
18/05/2006,29,38254619,9.03,164673677,32.61,12027138,51.91,5911200,82.73,3616900,74.62,6260200,20.29,63571709,34.15,24158800,185.68,5835892,80.66,5443600,22.83,95477212,59.89,19111000
19/05/2006,29.53,33142252,9.22,246551102,33.94,9818199,52.23,6901200,84.61,5508200,72.78,10337600,20.87,77040998,34.16,30013000,185.2,11399560,80.28,7019100,22.56,100074121,60.45,26683700
22/05/2006,30.46,35091493,9.05,179765600,34.83,11125574,51.9,7965500,85.71,4535300,72.87,7286400,20.6,55277204,34.07,26809600,185.66,8605568,80.02,6275900,22.88,88387280,60.78,23123700
23/05/2006,30.76,28594020,9.02,173698427,33.76,8824837,52.22,6307400,85.15,4044100,73.72,5703800,20.37,51076842,34.01,22094900,187.98,8985421,79.83,5010300,22.79,80003157,60.39,19849400
24/05/2006,31.79,27287465,9.05,229060643,35.19,9543080,53.41,10394600,82.38,6731600,73.59,6464700,20.49,55182431,34.26,29146300,190.82,9556510,79.78,7389600,23.5,107375496,60.1,24574900
25/05/2006,32.92,34733945,9.19,115943233,35.63,5845651,54.09,6457200,82.99,3295700,73.96,3761000,20.52,41845817,34.42,20140800,191.69,8198046,80.14,3995200,23.74,83054373,61.52,19793500
26/05/2006,33.02,13843907,9.08,108253677,36.07,4524371,54.41,5528300,83.5,2354600,74.42,2748000,20.31,37766999,34.33,21190100,190.87,3667717,80.75,3580800,23.72,46867137,61.58,13305000
30/05/2006,32,16247771,8.75,140877366,34.64,5920714,53.8,5608900,82.13,3935800,72.16,4130200,19.77,45867420,34.05,22157000,186.16,4315930,80.16,5049100,23.15,52505325,60.2,17866300
31/05/2006,31.59,21309321,8.54,320287275,34.61,5196652,54.36,5184700,83.25,3953600,72.95,4032900,19.68,56982237,34.26,30276800,186.1,7982732,79.9,6385200,22.65,120468133,60.91,25877700
01/06/2006,31.99,16652761,8.88,235683301,35.07,5932199,54.78,4275500,83.64,2373600,73.29,2910300,20.5,53319477,34.55,19625400,191.5,6280223,80.69,4866500,22.82,80240005,61.11,17878500
02/06/2006,31.52,16470803,8.81,171477040,34.76,5443181,54.72,4667400,83.8,3231000,72.81,3731000,20.44,43053307,34.66,21166600,189.91,6386442,79.52,7233300,22.76,73937588,61.65,17355700
05/06/2006,30.82,17190404,8.57,151478782,33.49,5049455,53.6,5099500,82.13,3422900,69.33,6864100,19.88,36229764,34.22,18284800,187.41,5559992,79.06,5556000,22.5,63933933,60.05,20576400
06/06/2006,30.7,15618632,8.53,181533156,33.41,4276635,53.26,5753300,80.65,6325400,68.48,8730700,20.17,53469313,34.55,28871500,195.19,10263036,79.76,7250900,22.13,126603948,60.4,23934700
07/06/2006,30.54,17470884,8.37,187697566,33.77,5304990,53.48,4898000,81.46,5014700,66.74,9782100,19.91,40725057,34.4,27927100,193.45,8912579,79.15,7925300,22.04,73830583,58.82,28005600
08/06/2006,30.45,20538716,8.68,349379527,33.55,8311012,53.39,6428100,81.19,7561900,66.89,11897800,19.89,71683814,34.57,37314000,196.85,10360552,77.03,13476600,22.11,104127499,59.57,33407200
09/06/2006,30.37,10045014,8.46,193989705,33.78,5232819,53.46,3600900,80.5,3927800,67.52,7943000,19.97,39833928,34.07,25694300,193.48,6159365,77.63,6135400,21.92,52575760,58.8,21101600
12/06/2006,29.78,14352285,8.14,179495638,33.6,4196651,52.83,4075900,77.88,5244400,66.32,6336200,19.48,30475405,33.87,18250600,190.96,5021083,77.02,4925000,21.71,74338804,58.24,18916100
13/06/2006,29.65,16435770,8.33,270235462,33.47,5403036,52.22,6325700,76.98,5184600,66.33,6267900,19.36,47899875,33.73,31741500,193.46,7662124,76.93,7374200,21.51,113179765,56.65,27513900
14/06/2006,29.62,19263319,8.23,219600556,33.68,4869169,52.74,7001100,82.01,9858900,67.48,5343500,19.61,40554353,33.9,24080700,192.39,7773360,77.71,6038600,21.88,86087011,57.8,24868100
15/06/2006,30.79,22375490,8.48,297634596,34.96,6206578,53.57,5592600,84.81,8058300,70.85,8440100,20.22,44788665,34.11,31632100,195.7,6788401,78.56,6679800,22.07,121654179,59.12,24918800
16/06/2006,30.36,12958647,8.22,209574561,35.09,5135807,52.92,7422600,85.54,6020000,70.55,6862100,19.98,41171580,33.93,33853100,195.55,5306979,77.95,8133500,22.1,147520585,58.8,27768500
19/06/2006,30.35,12239077,8.17,180417335,35.07,4211672,52.22,4987100,84.76,4342200,69.95,5341000,19.82,32760859,33.72,20461600,194.26,7634692,77.67,5303100,22.55,129644418,57.39,20177900
20/06/2006,30.6,12613685,8.21,168256067,35.48,4465573,52.73,5069000,84.85,3105800,70.99,5368800,19.73,28933309,33.7,27594800,193.78,4045219,77.99,6124500,22.56,90604571,57.39,19858600
21/06/2006,31.06,18254442,8.27,215992539,36.65,7871031,53.13,4931300,85.85,3589600,72.47,5502200,20.07,48814808,33.67,30970200,201.27,8745047,78.3,5615900,23.08,94407586,58.06,22548600
22/06/2006,30.68,11570232,8.51,241859744,36.37,4750201,52.75,3205600,84.06,3634000,72.28,3360500,19.69,41660125,33.24,25779600,200.17,6008179,77.19,5569100,22.88,81055222,57.97,16881000
23/06/2006,31.37,17378470,8.4,165050249,36.55,3923367,52.59,2674300,83.39,3066100,72.14,3331200,19.61,27524329,33.16,20503000,202.63,5314766,77.1,4520600,22.5,60532568,58.1,15689500
26/06/2006,31.55,11456964,8.43,116633328,36.77,3605748,52.99,2430600,83.89,1930000,72.48,2525900,19.6,21107105,33.21,19404200,202.31,3551178,77.15,3448100,22.82,53644094,58.82,14053900
27/06/2006,31.51,16589398,8.2,137657800,36.48,5640976,52.31,2730300,81.93,3214200,71.65,2586300,19.3,36313145,32.88,23560500,201.36,4107079,76.63,5597000,22.86,84959066,59.65,26965100
28/06/2006,31.92,14043031,8,212766806,36.7,3753209,52.18,3676800,82.64,3171800,72.71,2922500,19.38,35238816,32.93,20324800,203.26,3712699,76.56,4392200,23.16,71925899,61.12,23244300
29/06/2006,32.97,15748387,8.42,218812587,38.52,6372610,53.89,4487700,83,5237200,74.4,5138300,19.91,43747928,33.27,28410600,209.11,6662215,77.59,5449200,23.47,121405820,62.37,26325600
30/06/2006,33,22686536,8.18,185158148,38.68,5197000,53.22,4178300,81.91,4477900,74.48,3921100,19.53,52881185,32.96,38886400,209.87,6298846,76.82,7918800,23.3,73135430,61.35,32346400
03/07/2006,33.3,8067157,8.28,48693183,38.61,1436347,53.66,1806000,81.3,1629300,74.77,1908300,20,21909149,33.33,11967000,211.81,2156782,78.02,3177300,23.7,25711432,62.15,9459900
05/07/2006,32.47,13471680,8.14,129711512,37.11,5735161,52.5,5450800,80.17,5663000,73.13,5035800,19.6,30724278,33.31,25646300,210.94,4986307,77.77,4048200,23.35,53118381,62.55,19746600
06/07/2006,33.11,13802068,7.97,158341064,36.8,4372714,52.54,2505200,80.81,3196000,73.65,3175700,19.63,33579638,33.5,20029200,211.81,3687577,78.09,4333100,23.48,44775875,63.47,23679000
07/07/2006,32.5,12372690,7.91,199846514,36.11,5004119,51.98,3861400,79.99,2586600,72.58,3334000,19.39,33783814,33.3,20321200,210.44,6042310,76.42,6642600,23.3,63169825,62.84,18528500
10/07/2006,32.85,15318601,7.86,132800031,35.79,3876738,52.1,2356900,80.35,2665800,73.27,2609100,18.97,39286239,33.45,15835100,209.31,4438867,76.67,7154700,23.5,50566038,63.04,13224400
11/07/2006,33.17,11288506,7.95,206339245,35.66,6089673,52.49,3274500,81.63,3823300,73.4,3400100,18.69,74699553,33.26,22385200,212.49,5972817,76.47,6086500,23.1,88690405,63.98,18134800
12/07/2006,33.38,18708342,7.57,231831880,34.63,4894660,52.2,2811200,80.92,2659500,71.31,3876700,18.26,37847552,33.06,21533500,208.83,4906618,75.48,8372100,22.64,77379268,63.97,17614500
13/07/2006,32.23,19463413,7.46,312476444,33.73,6455417,51.25,5819900,79.59,3610200,69.7,4981100,18.02,50040002,32.67,31440400,204.62,6924475,74.24,8754900,22.26,73099480,64.07,21658400
14/07/2006,32.08,12484647,7.24,248258745,32.92,8094789,51.27,5789200,77.25,5436900,69.19,5557000,17.94,39858211,32.11,49234500,201.95,7552072,73.57,6957800,22.29,67499367,64.9,21485800
17/07/2006,31.84,16376760,7.48,256163586,33.67,7233541,51.25,4016800,78.95,4515600,69.19,5693500,17.97,42147925,32.36,23569200,204.15,5813229,73.7,6823100,22.48,37053691,64,19719400
18/07/2006,32.24,43414869,7.56,250290103,33.49,5219272,50.95,3882800,79.17,4307600,69.47,4852200,17.88,48082498,32.46,26260100,201.73,8631609,74.26,8730600,22.74,65095034,64.61,21241300
19/07/2006,25.2,204412426,7.73,350937118,34.48,8866617,52.1,4795900,82.29,5068100,71.12,5557600,18,69143196,32.88,25494000,199.7,8523151,76.07,14536900,23.4,82199947,64.66,24998700
20/07/2006,25.27,54684560,8.64,493127810,34.18,5836931,51.79,4676300,80.69,4606700,69.08,7217900,17.88,61537779,32.48,20584900,193.75,12631703,75.48,12216500,22.85,76854396,64.25,20788000
21/07/2006,25.89,36190651,8.67,223020238,33.19,7136581,50.62,7237800,79.08,4032200,68.35,14444700,17.46,55748286,32.25,29394500,195.25,11767919,74.86,8372500,23.87,175491371,63.93,27557800
24/07/2006,26.94,42634524,8.77,180747028,34.31,7386482,50.66,13633300,81.44,4024500,70.52,7135300,17.95,44068629,32.62,22863200,195.65,8087709,75.99,5611200,24,59586879,65.36,22418700
25/07/2006,26.95,21388793,8.85,147320754,33.59,17997789,50.84,7248500,83.75,4557500,70.66,5465200,18.07,33636807,32.7,22118200,194.87,5761388,75.89,5580300,24.22,60075762,65.74,18625000
26/07/2006,27.08,20077207,9.12,224657349,26.26,76989454,51.75,8034000,79.9,6635100,70.13,3527100,17.94,33598860,32.68,21299100,192.94,5532668,75.83,3870100,24.37,55621972,66.6,31016900
27/07/2006,26.7,25155165,9.06,183772526,26.56,26393831,51.29,4184700,78.71,5202500,70.72,6082700,17.69,33205110,32.65,21630300,191.39,5641105,76.15,6439100,23.87,85389256,66.47,29427300
28/07/2006,27.47,21584988,9.37,172909394,27.17,12422847,52.19,6001500,78.91,4317100,71.21,3027700,18.08,37834204,33.02,20939000,194.25,4084395,76.96,4165700,24.25,51706046,67,20512500
31/07/2006,27.14,16504090,9.71,223276431,26.89,8076258,52.06,4275500,77.42,5525700,70.87,3419800,17.88,49212730,32.69,22844900,193.49,4598575,77.41,5393000,24.06,40321957,67.74,20220300
01/08/2006,26.94,18668659,9.6,177956394,26.32,13562592,52.11,3867600,78.17,4507100,69.71,4518600,17.48,41104838,32.56,16692500,187.94,5466822,76.14,4406800,23.99,49223513,68.18,16193500
02/08/2006,26.63,18120469,9.74,137735836,26.09,7813074,51.77,4676700,78.62,3784600,70.75,3056500,17.48,57825177,32.6,16642500,183.8,7098826,76.32,3283800,24.3,46462111,68.48,25423000
03/08/2006,26.9,15475508,9.94,210350609,26.69,6943928,52.13,3620300,79.4,3681200,72.73,4899600,17.56,58679619,32.73,19370900,187.88,6329923,76.33,2765800,24.21,43164646,68.37,21876700
04/08/2006,26.99,11607948,9.76,463298941,27.29,10252675,52.21,4442900,79.49,3598400,73.1,5194900,17.24,66839279,32.8,16006100,187.11,5095481,75.91,5062400,24.29,45695011,68.69,21470700
07/08/2006,27.08,12968928,9.6,314024788,26.78,5476963,52.1,3376500,79.75,3233500,73.18,3873200,17.41,34431092,32.69,15692700,189.16,3999670,75.52,4034200,24.22,36882940,69.23,21170200
08/08/2006,27.44,19369320,9.25,249477837,26.36,7266790,52.27,5170300,78.15,5676700,71.6,4140400,17.29,88583470,32.34,23748200,190.69,5744843,75.33,3794700,24.34,58171540,69.27,23925400
09/08/2006,27.22,14736337,9.08,239009022,26.21,6911202,52.06,5089100,77.16,4175500,68.52,8318200,19.78,221613148,32.28,18217000,188.66,4311433,75.39,4480800,24.44,44407466,69.29,27661400
10/08/2006,27.49,12598122,9.15,174457885,26.49,6405609,51.98,3912800,76.2,5609200,68.32,6736000,19.56,52254477,32.67,23894200,187.29,4264885,75.74,3213600,24.46,31768850,69.34,21962400
11/08/2006,27.5,9252261,9.09,194383280,26.07,5115908,51.8,4287200,75.96,3274000,67.03,7035600,19.54,42210672,32.5,15347300,184.43,3768869,75.48,3696100,24.43,30255521,69.73,18044600
14/08/2006,27.26,10640234,9.13,179415943,26.53,5128017,51.8,3283400,75.39,3772400,65.96,8324800,20.09,63896441,32.82,24949800,184.9,4968614,76.68,4997400,24.53,47831979,69.25,20029800
15/08/2006,28.17,15300086,9.49,215433358,27.77,8201687,52.81,3744800,76.58,3516300,67.41,6886500,20.65,72490339,33.2,20290300,190.68,6699844,77.08,5985400,24.62,48996195,68.69,27261500
16/08/2006,28.39,12589452,9.71,195374011,27.95,7636692,53.03,3564200,78.83,4181600,69.11,6774900,21.1,65322703,33.71,23881100,194.05,5853626,79.09,7387200,24.7,52375619,67.57,26537600
17/08/2006,28.91,17253471,9.66,145288402,29.09,9577536,53.51,3483000,78.59,2893300,69.36,3738700,20.85,43866460,33.92,17563500,193.09,5080326,79.37,5602300,24.7,45674944,68.08,28584900
18/08/2006,29.78,19612863,9.7,134090383,29.12,5998658,53.26,2821400,77.62,3426400,68.31,5815800,20.86,35122051,34,17113100,191.87,4952934,79.9,5399700,25.79,128427551,69.1,19557400
21/08/2006,28.9,11575259,9.51,131599258,28.13,5335129,53.3,3725500,76.63,2537700,68.25,3925100,20.91,29109755,33.96,12792200,188.84,4120021,79.28,3676500,26.12,88398944,69.83,22482500
22/08/2006,29.26,10891810,9.66,144303355,28.37,4587382,53.09,2543400,76.95,2632800,68.5,3696500,21.24,52521213,33.96,15866100,189.33,4164286,78.95,4057200,25.62,89329989,70.21,22965100
23/08/2006,28.7,8839699,9.62,134118502,28.14,4727021,53,3847800,76.36,2495300,67.21,4572100,21.05,36781952,33.79,18169500,186.9,3644331,78.67,3428500,25.67,44664979,69.63,17711600
24/08/2006,28.99,8985701,9.69,163809751,27.97,4517284,53.13,2403800,75.24,3308000,65.5,8912100,21.09,36286267,33.85,14552100,187.05,3484226,79.38,3473300,25.74,35933322,70.72,20504300
25/08/2006,28.77,6205474,9.82,136096793,28.03,3542541,52.92,3007000,73.93,4604300,65.99,3964500,21.05,29006826,33.84,11658600,186.82,2467697,79.88,3428100,25.85,33117122,70.43,18914000
28/08/2006,28.91,10405937,9.57,184557695,28.91,6067435,52.94,2569300,74.72,4746300,66.07,3840800,21.41,35103378,33.93,13317500,190.67,4165511,80.32,5259400,25.95,34192049,70.1,18134600
29/08/2006,28.96,9888927,9.5,236878929,29.52,7398633,52.55,4245000,73.78,7186100,65.45,4912800,21.68,43577696,34.19,18403700,189.66,4465569,81.4,5208500,25.84,42721167,69.41,21559900
30/08/2006,29.02,13121357,9.57,170067758,30.67,11306220,52.47,4115500,75.02,3851200,65.06,4252000,21.67,36126055,34.27,14385800,190.57,4043381,81.22,4439000,25.8,30258744,68.3,26316800
31/08/2006,28.83,9449935,9.69,143701096,30.83,5966833,52.54,3240400,74.9,3057800,66.35,6410100,21.99,85464611,34.06,18456500,189.45,2967829,80.97,3786200,25.7,26421263,67.67,19244400
01/09/2006,29.49,11573661,9.77,102156376,31.76,6563739,52.55,3069200,75.43,3275600,67.27,5712000,22.27,67310978,34.14,19690100,189.49,2674099,81.41,3294000,25.84,31595597,68.1,17580200
05/09/2006,29.07,11426033,10.21,253297520,32.23,7468441,52.65,3389300,75.36,2675400,69.68,8504900,22.09,65446383,33.97,18110400,192.37,4075696,80.85,3968500,25.61,44227536,68.48,17744000
06/09/2006,28.5,12802517,10,243554661,30.8,9115301,52.32,3771200,74.44,3042800,69.13,5590000,21.69,65591864,33.95,18654300,190.26,3727247,80.28,3727600,25.61,50161662,67.18,26709300
07/09/2006,27.86,18437178,10.4,317006165,29.73,8903002,52.3,4356400,72.87,4273000,67.76,5196300,21.54,56158558,34.04,29751900,189.43,3842020,79.4,3913600,25.43,51267410,67.69,24451700
08/09/2006,28.14,9781982,10.36,224024612,30.51,5227146,52.62,5856400,72.8,4956300,67.32,4313300,21.75,33304477,34.01,14342300,189.11,3083687,80.66,4498600,25.6,36866905,66.81,19666700
11/09/2006,28.61,12940778,10.36,237299461,30.79,7403880,52.48,5150500,73.82,3537000,65.51,7895100,21.96,42629388,34.43,21511300,192.24,4529209,80.93,4316200,25.91,55608252,64.94,35991500
12/09/2006,29.09,10012103,10.38,421364692,31.72,6533399,52.61,3942300,74.26,3314800,65.15,12080700,22.65,66068787,34.67,22490100,196.15,5467584,82.28,5722200,25.93,52279694,64.7,24827000
13/09/2006,29.17,15252677,10.6,286577886,31.67,4373204,53.41,4410300,76.32,4886400,66.33,7132700,22.65,43517012,34.84,26909300,203.49,9770012,82.21,4980200,25.98,37946523,65.36,21841600
14/09/2006,29.03,9565545,10.6,200588059,31.65,3705760,53.48,3340800,75.01,5230800,65.51,3498800,22.7,40388322,34.78,20490600,202.19,5367264,82.47,4265300,26.33,74325865,64.71,21183000
15/09/2006,29.32,19562430,10.59,245832160,32.52,10309521,53.75,6493300,75.01,4173200,65.43,6409000,22.72,62805038,34.85,33383700,205.14,7841361,82.94,8203800,26.85,126129908,64.65,33507900
18/09/2006,29,15685078,10.56,176332604,32.08,5123102,53.49,3041200,75.21,2407300,66.99,5674400,22.84,47057788,34.87,22906600,207.55,7112081,82.24,4417600,26.79,49135045,66.3,21236900
19/09/2006,25.75,127739742,10.54,177524746,31.58,8572558,53.41,3562900,74.87,2351900,66.56,3997800,22.76,55691988,34.85,18691000,202.11,14296993,81.87,5088700,26.86,43056333,65.5,19852900
20/09/2006,25.64,55654770,10.75,205751420,32.12,8548900,54.26,4226800,76.19,4003800,65.88,4903400,23.27,76493331,35.02,24666500,198.7,9154036,83.42,7524600,27.18,71677658,64.11,30412400
21/09/2006,25.34,28589534,10.66,198558402,30.22,15555067,54.24,7782300,76.11,4436400,64.54,8954100,23.01,56257852,34.44,26426400,203.63,10696761,81.61,8909000,26.9,58496064,64.78,22551700
22/09/2006,25.52,20668600,10.43,166449395,30.84,7249225,54.11,2753200,77.25,4682300,62.77,11133500,22.88,45429058,34.4,17535500,202.09,4649781,81.21,4350200,26.66,47745189,64.91,18240300
25/09/2006,25.29,20012744,10.82,214970868,31.79,6623616,54.94,6268600,77.71,4622200,64.33,7680700,23.23,40263620,34.89,22468800,202.19,5741665,82,5685100,26.95,68029179,65.06,29218100
26/09/2006,25.05,35957172,11.09,277692401,32.5,6602109,55.96,9483400,79,4247600,65.9,7622500,23.5,56996185,35.44,35879200,203.64,5294954,82.5,4918000,27.2,55381375,66.43,22639300
27/09/2006,24.65,29865430,10.92,202976382,32.33,5479812,56.03,6461100,79.41,4288800,65.68,5032800,23.35,38438873,35.34,26523100,201.66,5977574,82.09,5881600,27.44,66400255,67.13,23425100
28/09/2006,25.33,35337675,11,181039789,31.84,7499585,55.99,4293600,79.28,4450200,66.59,5875900,23.48,40107999,35.48,19566100,201.99,5112270,81.99,4593200,27.4,45038408,67.46,23289700
29/09/2006,25.28,19117081,11,101482059,32.12,5227352,56.08,4969800,78.85,4042100,65.8,4280000,22.98,38182191,35.3,20445400,201.15,3314271,81.94,4770700,27.35,34293234,67.1,20239400
02/10/2006,24.88,19646729,10.69,178263043,30.87,6817083,55.18,5109000,79.97,5728000,65.36,4272700,22.98,33250585,35.5,20810200,200.92,3652860,81.87,4483300,27.36,52928741,67,19082600
03/10/2006,24.84,21156884,10.58,197724611,31.7,8034079,55.99,5701500,81.78,5902600,65.11,5630500,23.41,38231911,35.71,33104100,202.22,5467091,81.65,4838500,27.37,39386668,65.41,22990000
